일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-09-25,양산시(257),X,24,23.7,19.9,16.3,71.1,X, ,X,보통
2022-09-25,강진군(259),X,23.5,22.8,18.8,15.3,79.4,X, ,X,보통
2022-09-25,장흥(260),X,23,22.3,18.1,14.7,84.1,X, ,X,보통
2022-09-25,해남(261),X,23.7,22.7,18.3,14.5,85.9,X, ,X,보통
2022-09-25,고흥(262),X,21.6,21,17.4,14.3,78,X, ,X,보통
2022-09-25,의령군(263),X,22.9,21.9,17.4,13.1,80.1,X, ,X,보통
2022-09-25,함양군(264),X,23.3,24,16.8,12,69.5,X, ,X,보통
2022-09-25,진도군ASOS(268),X,23.5,22.8,19.2,16.8,77.8,X, ,X,보통
2022-09-25,봉화(271),X,21.3,21,14.7,9.9,81.8,X, ,X,보통
2022-09-25,영주(272),X,22.9,23.3,15.6,11.1,81,X, ,X,보통
2022-09-25,문경(273),X,22.7,22.6,16.2,12,79,X, ,X,보통
2022-09-25,청송군(276),X,23.5,22.9,15.6,10.3,86.9,X, ,X,보통
2022-09-25,영덕(277),X,23.6,23.2,17.4,13.4,77.9,X, ,X,보통
2022-09-25,의성(278),X,23,23,16.7,12,79.9,X, ,X,보통
2022-09-25,구미(279),X,22.8,23.1,18,14.3,70.1,X, ,X,보통
2022-09-25,영천(281),X,22.3,21.9,17.1,12.3,78.4,X, ,X,보통
2022-09-25,경주시(283),X,23,22.2,17.2,12.4,81.1,X, ,X,보통
2022-09-25,거창(284),X,23.6,24,16.6,11.7,76.6,X, ,X,보통
2022-09-25,합천(285),X,22.9,22.9,17.2,13.2,76.4,X, ,X,보통
2022-09-25,밀양(288),X,22.6,22.3,18.4,14.5,68.4,X, ,X,보통
2022-09-25,산청(289),X,23.1,22.7,16.4,12.5,80.5,X, ,X,보통
2022-09-25,거제(294),X,22.6,22.1,19,16,74.1,X, ,X,보통
2022-09-25,남해(295),X,22.1,21.5,18.9,16.5,70.6,X, ,X,보통
2022-09-25,부천(433),X,23.6,25.2,19.3,15.1,63,X, ,X,보통
2022-09-25,안양(434),X,19.6,25.1,20.1,16.3,,X, ,X,보통
2022-09-25,광명(437),X,23.9,25.5,20.8,17.2,58,O, ,X,보통
2022-09-25,군포(438),X,24,25.5,19.6,15.5,62,X, ,X,보통
2022-09-25,김포(441),X,,25.4,18.7,14.1,,X, ,X,보통
2022-09-25,하남(444),X,23.2,24.4,17.2,12.4,68,X, ,X,보통
2022-09-25,의왕(445),X,22.6,23.5,16.9,12.1,73,X, ,X,보통
2022-09-25,포천(504),X,24.4,25.5,16.3,9.7,72,X, ,X,보통
2022-09-25,가평조종(505),X,23.3,24.3,15.2,8.8,79,X, ,X,보통
2022-09-25,안성(516),X,23.9,25.1,17.5,12.7,77,X, ,X,보통
2022-09-25,간성(517),X,23.2,22.6,16.5,11.4,82,X, ,X,보통
2022-09-25,평창(526),X,21.5,22.9,14.5,9.3,73,X, ,X,보통
2022-09-25,의정부(532),X,24.2,24.5,17.1,11.9,79,X, ,X,보통
2022-09-25,횡성(536),X,23,23.9,15.5,9.7,83,X, ,X,보통
2022-09-25,고양(540),X,25,26.9,18.4,12.2,58,X, ,X,보통
2022-09-25,남양주(541),X,24.3,25.6,17.5,12,68,X, ,X,보통
2022-09-25,안산(545),X,24.6,25.7,17.3,11.8,81,X, ,X,보통
2022-09-25,경기광주(546),X,22.9,23.9,16.9,12.5,70,X, ,X,보통
2022-09-25,여주(548),X,22,22.1,16,11,75,X, ,X,보통
2022-09-25,용인(549),X,22.2,23.4,16.4,11.7,74,X, ,X,보통
2022-09-25,오산(550),X,23.3,25,18.4,13.7,69,X, ,X,보통
2022-09-25,평택(551),X,24.7,26.7,18.6,13.9,75,X, ,X,보통
2022-09-25,화천(555),X,24.4,24.7,15,8.9,86,X, ,X,보통
2022-09-25,양구(556),X,22.7,24.2,14.5,8.6,75,X, ,X,보통
2022-09-25,시흥(565),X,24.5,25.7,18.3,13.5,76,X, ,X,보통
2022-09-25,구리(569),X,,,,,,X, ,X,보통
2022-09-25,화성(571),X,24.4,25.5,19.2,15.3,73,X, ,X,보통
2022-09-25,성남(572),X,23.2,24.6,18.8,13.6,64,X, ,X,보통
2022-09-25,과천(590),X,24.4,25.7,18,13.2,75,X, ,X,보통
2022-09-25,양주(598),X,23,24.7,16.4,10.4,73,X, ,X,보통
2022-09-25,단양(601),X,22.7,22.8,16.1,12,79,X, ,X,보통
2022-09-25,진천(602),X,23.4,24.8,17.3,12.8,76,X, ,X,보통
2022-09-25,괴산(603),X,24,24.7,15.9,11.4,81,X, ,X,보통
2022-09-25,옥천(604),X,24.2,24.6,17.7,13.2,78,X, ,X,보통
2022-09-25,홍북(608),X,24,24.9,17.4,12.7,79,X, ,X,보통
2022-09-25,공주(612),X,24.7,25.2,17.3,12.8,75,X, ,X,보통
2022-09-25,서천(614),X,24.2,23.7,17.8,14.2,82,X, ,X,보통
2022-09-25,논산(615),X,24,24.8,18.1,13.6,76,X, ,X,보통
2022-09-25,당진(616),X,24,25.2,18.5,14.6,80,X, ,X,보통
2022-09-25,청양(618),X,23.4,24.5,16.6,12,81,X, ,X,보통
2022-09-25,음성(619),X,22.1,22.6,14.9,10.7,80,X, ,X,보통
2022-09-25,증평(623),X,23.7,24.4,17.2,13.2,77,X, ,X,보통
2022-09-25,태안(627),X,25.9,26.5,18.7,15.7,80,X, ,X,보통
2022-09-25,예산(628),X,24.2,24.8,18.4,14.2,76,X, ,X,보통
2022-09-25,아산(634),X,24.4,24.9,18.3,13.7,74,X, ,X,보통
2022-09-25,계룡(636),X,23.4,23.7,16.1,11.7,75,X, ,X,보통
2022-09-25,연천청산(652),X,,,,,,X, ,X,보통
2022-09-25,양양(670),X,22.9,22.1,17.4,12.5,70,X, ,X,보통
2022-09-25,무안(699),X,24.2,24.7,18.9,15.2,73,X, ,X,보통
2022-09-25,무주(701),X,22.9,23.4,16.9,12.2,74,X, ,X,보통
2022-09-25,익산(702),X,24.4,24.3,17.9,13.8,84,X, ,X,보통
2022-09-25,진안(703),X,22.6,22.9,16.1,11.5,77,X, ,X,보통
2022-09-25,담양(706),X,25.7,25.6,19.1,15.1,80,X, ,X,보통
2022-09-25,구례(709),X,23.6,23.6,17.2,13.1,85,X, ,X,보통
2022-09-25,나주(710),X,24,23.9,18.8,14.9,79,X, ,X,보통
2022-09-25,순천시(712),X,22.9,23.1,19.2,15.7,70,X, ,X,보통
2022-09-25,광양읍(713),X,22.7,23.5,18.8,15.3,65,X, ,X,보통
2022-09-25,장성(730),X,24.2,24.8,18.5,14.9,75,X, ,X,보통
2022-09-25,영암(731),X,24.8,24.6,18.4,14.5,84,X, ,X,보통
2022-09-25,보성(732),X,23,22.3,17.5,13.7,83,X, ,X,보통
2022-09-25,완주(734),X,24,24.3,17.6,14,79,X, ,X,보통
2022-09-25,김제(737),X,24,23.9,18.6,14.5,74,X, ,X,보통
2022-09-25,화순(741),X,24.2,24.4,18.3,14.2,75,X, ,X,보통
2022-09-25,함평(754),X,25,25.5,19.1,15,76,X, ,X,보통
2022-09-25,곡성(768),X,24.1,24.7,17.4,13.3,78,X, ,X,보통
2022-09-25,압해도(789),X,24.4,25.5,19.9,17.4,74,X, ,X,보통
2022-09-25,영양(801),X,23,22.8,15.7,11,83,X, ,X,보통
2022-09-25,성주(810),X,23.6,24.5,18.1,13.8,71,X, ,X,보통
2022-09-25,고령(812),X,22.9,23.1,16.7,12.4,81,X, ,X,보통
2022-09-25,청도(813),X,22.9,22.3,16.5,12.1,83,X, ,X,보통
2022-09-25,예천(815),X,22.9,23.5,16.8,12.1,75,X, ,X,보통
2022-09-25,김천(822),X,23.5,23.1,16.7,11.7,82,X, ,X,보통
2022-09-25,군위(823),X,23.6,23,16.7,12.3,84,X, ,X,보통
2022-09-25,칠곡(825),X,23.9,24,18.5,14.5,77,X, ,X,보통
2022-09-25,경산(827),X,23.2,23.3,18,13.9,71,X, ,X,보통
2022-09-25,삼척(876),X,23.6,23.2,18.2,14.4,69,X, ,X,보통
2022-09-25,속초(90),X,23.2,22.8,18,13.1,66.3,X, ,X,보통
2022-09-25,삼천포(907),X,22.7,22.4,19.3,16.5,63,X, ,X,보통
2022-09-25,고성(918),X,22.4,21.4,17.9,14.4,79,X, ,X,보통
2022-09-25,창녕(919),X,23.3,22.8,17.9,14.1,79,X, ,X,보통
2022-09-25,함안(920),X,22.5,21.3,16.6,12.9,87,X, ,X,보통
2022-09-25,북춘천(93),X,22.6,23.6,15.4,9.5,78.9,X, ,X,보통
2022-09-25,하동(932),X,23.1,22.8,18.2,14.6,76,X, ,X,보통
2022-09-25,철원(95),X,22.3,23.4,15.1,8.6,74.3,X, ,X,보통
2022-09-25,동두천(98),X,24.2,24.4,16.3,10.5,72.9,X, ,X,보통
2022-09-25,파주(99),X,23.2,23.6,15.6,10,81.3,X, ,X,보통
2022-09-26,북강릉(104),X,23.9,24.2,18.2,14.8,70.4,X, ,X,보통
2022-09-26,동해(106),X,24.5,24.5,18.5,14.1,76.4,X, ,X,보통
2022-09-26,서울(108),X,24,25.4,20,14.8,58.5,X, ,X,보통
2022-09-26,인천(112),X,23.4,24.5,19.8,16.6,63.8,X, ,X,보통
2022-09-26,원주(114),X,22.8,24.1,17.6,12.8,66.3,X, ,X,보통
2022-09-26,울릉도(115),X,24.1,22.5,19,16.5,83.5,X, ,X,보통
2022-09-26,수원(119),X,24.4,26.6,19.4,14.2,64.6,X, ,X,보통
2022-09-26,영월(121),X,24.1,25.9,17.1,12.4,77.1,X, ,X,보통
2022-09-26,충주(127),X,24.3,25.3,16.9,11.8,75.6,X, ,X,보통
2022-09-26,서산(129),X,24.5,25.6,18.4,13.1,70.4,X, ,X,보통
2022-09-26,울진(130),X,23.9,23.1,18.4,14.3,76.1,X, ,X,보통
2022-09-26,청주(131),X,24,25.9,20,15.3,55.4,X, ,X,보통
2022-09-26,대전(133),X,24.4,25.8,18.7,14.9,67.6,X, ,X,보통
2022-09-26,추풍령(135),X,22.1,21.7,16.5,13.1,77.8,X, ,X,보통
2022-09-26,안동(136),X,22.7,22.2,17.1,13.3,80.4,X, ,X,보통
2022-09-26,상주(137),X,23.4,23.2,17.5,13.3,82.1,X, ,X,보통
2022-09-26,포항(138),X,23,22.2,19.5,16.9,74.6,X, ,X,보통
2022-09-26,군산(140),X,24.6,25,18.8,15.6,80.1,X, ,X,보통
2022-09-26,대구(143),X,23.3,21.9,18.5,15.5,88,X, ,X,보통
2022-09-26,전주(146),X,24.4,24.7,19.5,16,70.5,X, ,X,보통
2022-09-26,울산(152),X,22.7,21.4,18.8,16.3,80.9,X, ,X,보통
2022-09-26,창원(155),X,22.3,21.6,18.9,16.8,71.4,X, ,X,보통
2022-09-26,광주(156),X,23.4,23.5,19.8,17.1,71.8,X, ,X,보통
2022-09-26,부산(159),X,24.9,24.2,20.5,18.8,74.8,X, ,X,보통
2022-09-26,통영(162),X,24.3,23.1,19.7,17.3,83.8,X, ,X,보통
2022-09-26,목포(165),X,23.1,22.6,19.7,17.7,74,X, ,X,보통
2022-09-26,여수(168),X,22.4,22.1,20.4,18.9,65.5,X, ,X,보통
2022-09-26,흑산도(169),X,24.2,22.6,19.2,17.8,86.9,X, ,X,보통
2022-09-26,완도(170),X,24,23,19.8,17.1,78.6,X, ,X,보통
2022-09-26,고창(172),X,23.1,22.8,18.2,14.8,78.1,X, ,X,보통
2022-09-26,제주(184),X,26.6,26.4,22.7,20.6,69,X, ,X,높음
2022-09-26,진주(192),X,23.3,22.6,18.2,14.8,83.4,X, ,X,보통
2022-09-26,양평(202),X,23.8,25.3,17.3,12.6,73.4,X, ,X,보통
2022-09-26,이천(203),X,24.6,26.3,17.2,11.9,76.5,X, ,X,보통
2022-09-26,인제(211),X,23.3,24.4,15.6,10.6,77.3,X, ,X,높음
2022-09-26,홍천(212),X,23.3,24.5,16,11,76.3,X, ,X,보통
2022-09-26,태백(216),X,22.1,23.8,13.8,7.3,77,X, ,X,보통
2022-09-26,정선군(217),X,24.7,25.6,16.1,11.7,75.6,X, ,X,보통
2022-09-26,제천(221),X,24.3,25.2,15.7,10,83.4,X, ,X,보통
2022-09-26,보은(226),X,23.9,24.2,16.2,11.9,81.5,X, ,X,보통
2022-09-26,천안(232),X,24.5,25.5,17.2,12.6,78.4,X, ,X,보통
2022-09-26,보령(235),X,24.6,25.1,18.9,14.8,71.5,X, ,X,보통
2022-09-26,부여(236),X,25.2,26.4,18.5,14.4,74.6,X, ,X,보통
2022-09-26,금산(238),X,23.2,23.6,16.9,13.2,81.3,X, ,X,보통
2022-09-26,세종(239),X,24.7,25.6,18.7,14.5,65.8,X, ,X,보통
2022-09-26,부안(243),X,24.4,24.1,18.9,15.3,80.3,X, ,X,보통
2022-09-26,임실(244),X,22.8,22,17,13.5,84.5,X, ,X,보통
2022-09-26,정읍(245),X,23.5,23.3,18.2,14.5,76.6,X, ,X,보통
2022-09-26,남원(247),X,22.2,21.5,17.3,13.8,79.3,X, ,X,보통
2022-09-26,장수(248),X,21,20,15.2,11.8,87.5,X, ,X,보통
2022-09-26,영광군(252),X,23.6,23.3,18.5,15.3,81,X, ,X,보통
2022-09-26,김해시(253),X,23.5,21.8,19.1,16.8,80.5,X, ,X,보통
2022-09-26,순창군(254),X,23.4,22.7,17.9,14.5,84,X, ,X,보통
2022-09-26,양산시(257),X,24.3,23.3,20,17.3,77.4,X, ,X,보통
2022-09-26,강진군(259),X,24.8,24.3,19,16.1,84,X, ,X,보통
2022-09-26,장흥(260),X,23.8,23.3,18.5,15.4,89.4,X, ,X,보통
2022-09-26,해남(261),X,23.9,22.6,18.3,15.4,91.3,X, ,X,보통
2022-09-26,고흥(262),X,23.1,22.7,17.9,14.8,84,X, ,X,보통
2022-09-26,의령군(263),X,23,22.2,17.5,14.3,85.1,X, ,X,보통
2022-09-26,함양군(264),X,21.6,21.5,16.6,13,74.9,X, ,X,보통
2022-09-26,진도군ASOS(268),X,23.4,22.2,18.4,15.2,87.8,X, ,X,보통
2022-09-26,봉화(271),X,22,22.2,15,9.9,83.4,X, ,X,보통
2022-09-26,영주(272),X,23.3,23.1,15.7,10.8,84.9,X, ,X,보통
2022-09-26,문경(273),X,24.4,23.7,16.5,12,86.3,X, ,X,보통
2022-09-26,청송군(276),X,22.8,21.3,15.9,12.7,91.1,X, ,X,보통
2022-09-26,영덕(277),X,23.1,22.2,17.7,14,81.6,X, ,X,보통
2022-09-26,의성(278),X,22.5,21.6,16.5,12.8,87.3,X, ,X,보통
2022-09-26,구미(279),X,22,21.5,17.4,14.9,78.5,X, ,X,보통
2022-09-26,영천(281),X,22,21.1,17.1,13.7,85.9,X, ,X,보통
2022-09-26,경주시(283),X,22.8,21.7,17.7,14.3,85.3,X, ,X,보통
2022-09-26,거창(284),X,21.3,20.7,16,12.9,85.5,X, ,X,보통
2022-09-26,합천(285),X,22.3,21.1,17.3,13.9,84.1,X, ,X,보통
2022-09-26,밀양(288),X,22.8,22.3,18.5,15.4,77,X, ,X,보통
2022-09-26,산청(289),X,21.8,20.6,16.4,13.5,87.4,X, ,X,보통
2022-09-26,거제(294),X,23.5,22.5,19.3,16.6,81.4,X, ,X,보통
2022-09-26,남해(295),X,22.4,21.3,18.9,16.6,78.1,X, ,X,보통
2022-09-26,부천(433),X,23.4,25.9,19.3,14.8,60,X, ,X,보통
2022-09-26,안양(434),X,,25.8,20,16.3,,X, ,X,보통
2022-09-26,광명(437),X,23.5,26.1,21.3,17.6,52,O, ,X,보통
2022-09-26,군포(438),X,23.5,26.1,19.8,15.7,56,X, ,X,보통
2022-09-26,김포(441),X,,26,18.7,13.3,,X, ,X,보통
2022-09-26,하남(444),X,23.5,25.2,16.8,11.6,67,X, ,X,보통
2022-09-26,의왕(445),X,22.5,24.4,17.2,11.5,65,X, ,X,보통
2022-09-26,포천(504),X,24.6,25.9,16,9.7,74,X, ,X,높음
2022-09-26,가평조종(505),X,23.6,24.8,15.3,8.7,80,X, ,X,높음
2022-09-26,안성(516),X,24.3,25.6,18,13.2,75,X, ,X,보통
2022-09-26,간성(517),X,24.2,23.5,16.9,11.2,84,X, ,X,높음
2022-09-26,평창(526),X,24.2,26.1,15.8,9.8,72,X, ,X,보통
2022-09-26,의정부(532),X,24.4,24.8,17.1,11.5,79,X, ,X,높음
2022-09-26,횡성(536),X,16.3,,,,,X, ,X,보통
2022-09-26,고양(540),X,24.6,27.4,17.9,11.7,53,X, ,X,보통
2022-09-26,남양주(541),X,24.5,25.9,17.7,11.6,67,X, ,X,보통
2022-09-26,안산(545),X,25,26.1,16.8,11.6,79,X, ,X,보통
2022-09-26,경기광주(546),X,23.3,25.5,17.1,12.4,65,X, ,X,보통
2022-09-26,여주(548),X,23,23.4,16.2,12,78,X, ,X,보통
2022-09-26,용인(549),X,22.8,24.7,16.7,11.8,70,X, ,X,보통
2022-09-26,오산(550),X,24.9,26.4,18.4,14,62,X, ,X,보통
2022-09-26,평택(551),X,25.6,26.8,19,14.2,71,X, ,X,보통
2022-09-26,화천(555),X,24.6,25.5,15.7,10.6,88,X, ,X,높음
2022-09-26,양구(556),X,23.5,24.9,15,10.3,78,X, ,X,높음
2022-09-26,시흥(565),X,24.2,26.7,18.2,12.6,71,X, ,X,보통
2022-09-26,구리(569),X,,,,,,X, ,X,보통
2022-09-26,화성(571),X,24.7,26.2,19.4,14.9,66,X, ,X,보통
2022-09-26,성남(572),X,23.3,25.5,18.4,13.6,60,X, ,X,보통
2022-09-26,과천(590),X,24.1,26.4,17.6,12.3,73,X, ,X,보통
2022-09-26,양주(598),X,23.7,25.5,16.7,9.9,74,X, ,X,높음
2022-09-26,단양(601),X,23.9,24.6,16.7,12.3,77,X, ,X,보통
2022-09-26,진천(602),X,24.5,26.5,17.3,12.6,76,X, ,X,보통
2022-09-26,괴산(603),X,24.8,25.8,16.1,11,79,X, ,X,보통
2022-09-26,옥천(604),X,24.4,24.6,17.8,14.2,84,X, ,X,보통
2022-09-26,홍북(608),X,24.3,25.8,17.4,12.3,70,X, ,X,보통
2022-09-26,공주(612),X,24.9,26,18,13.1,72,X, ,X,보통
2022-09-26,서천(614),X,24.9,25.2,17.8,13.8,86,X, ,X,보통
2022-09-26,논산(615),X,25.1,26.2,18.3,14.2,75,X, ,X,보통
2022-09-26,당진(616),X,24.2,25.7,18.5,14,75,X, ,X,보통
2022-09-26,청양(618),X,24.3,25.3,16.7,11.5,78,X, ,X,보통
2022-09-26,음성(619),X,24.4,24.9,15.1,9.9,79,X, ,X,보통
2022-09-26,증평(623),X,24.9,25.9,17.4,12.5,77,X, ,X,보통
2022-09-26,태안(627),X,25.6,26.3,20,15.1,68,X, ,X,보통
2022-09-26,예산(628),X,24.8,25.9,18.9,14.9,72,X, ,X,보통
2022-09-26,아산(634),X,24.4,25.7,18.5,13.8,70,X, ,X,보통
2022-09-26,계룡(636),X,23.6,25,16.3,11.4,74,X, ,X,보통
2022-09-26,연천청산(652),X,,,,,,X, ,X,높음
2022-09-26,양양(670),X,23.5,24.7,17.9,13.3,72,X, ,X,높음
2022-09-26,무안(699),X,25.2,25.1,19,15.6,79,X, ,X,보통
2022-09-26,무주(701),X,22.5,22.2,16.3,13.3,80,X, ,X,보통
2022-09-26,익산(702),X,25.1,25.1,18,14.2,86,X, ,X,보통
2022-09-26,진안(703),X,21.8,21.2,15.8,12.7,85,X, ,X,보통
2022-09-26,담양(706),X,24.6,24.4,18.7,15.3,87,X, ,X,보통
2022-09-26,구례(709),X,23.2,22.1,17.4,14.1,90,X, ,X,보통
2022-09-26,나주(710),X,24.2,23.6,18.3,14.8,87,X, ,X,보통
2022-09-26,순천시(712),X,23.6,23.8,19.3,16.5,78,X, ,X,보통
2022-09-26,광양읍(713),X,24,24.2,19.1,15.7,71,X, ,X,보통
2022-09-26,장성(730),X,23.9,23.7,18.3,14.9,81,X, ,X,보통
2022-09-26,영암(731),X,24.3,23.5,18.5,15.1,88,X, ,X,보통
2022-09-26,보성(732),X,24.3,23.8,18.1,14.9,89,X, ,X,보통
2022-09-26,완주(734),X,24.7,24.7,18.2,14.2,79,X, ,X,보통
2022-09-26,김제(737),X,24.1,24.6,18.9,15.3,77,X, ,X,보통
2022-09-26,화순(741),X,24.3,23.6,18.3,14.8,81,X, ,X,보통
2022-09-26,함평(754),X,25,25,19.1,15.3,81,X, ,X,보통
2022-09-26,곡성(768),X,23.4,22.4,17,13.7,87,X, ,X,보통
2022-09-26,압해도(789),X,24.3,25,19.6,17.3,79,X, ,X,보통
2022-09-26,영양(801),X,22.5,21.5,15.9,12.1,89,X, ,X,보통
2022-09-26,성주(810),X,22.3,21.8,17.5,14.4,79,X, ,X,보통
2022-09-26,고령(812),X,22.2,21.3,16.9,13.2,88,X, ,X,보통
2022-09-26,청도(813),X,22.6,21.6,16.9,13,87,X, ,X,보통
2022-09-26,예천(815),X,23.7,23.9,16.8,12.2,81,X, ,X,보통
2022-09-26,김천(822),X,22.6,21.5,16.1,12.9,89,X, ,X,보통
2022-09-26,군위(823),X,22.4,21.3,16.5,13.5,89,X, ,X,보통
2022-09-26,칠곡(825),X,22.8,21.6,17.6,14.9,89,X, ,X,보통
2022-09-26,경산(827),X,22.5,21.8,17.9,14.8,82,X, ,X,보통
2022-09-26,삼척(876),X,25.3,25.5,19.1,15.5,68,X, ,X,보통
2022-09-26,속초(90),X,23.6,23.3,18.2,13.6,69.4,X, ,X,높음
2022-09-26,삼천포(907),X,23.4,22.7,19,16.3,72,X, ,X,보통
2022-09-26,고성(918),X,23,21.9,17.9,15.2,84,X, ,X,보통
2022-09-26,창녕(919),X,22.9,22,17.8,14.2,88,X, ,X,보통
2022-09-26,함안(920),X,22.7,21.3,17.1,14,92,X, ,X,보통
2022-09-26,북춘천(93),X,23.2,24.1,15.5,9.8,82.1,X, ,X,높음
2022-09-26,하동(932),X,23.7,23.6,18.6,15.2,80,X, ,X,보통
2022-09-26,철원(95),X,23.2,24.4,15.8,8.5,75.9,X, ,X,높음
2022-09-26,동두천(98),X,23.8,24.8,16.6,10.3,74.8,X, ,X,높음
2022-09-26,파주(99),X,24.7,24.7,16.2,9.6,82.3,X, ,X,높음
2022-09-27,북강릉(104),X,23.8,22.8,17.9,13.6,79.9,X, ,X,높음
2022-09-27,동해(106),X,24.1,23.2,17.9,14,83.1,X, ,X,높음
2022-09-27,서울(108),X,26.2,28,20.9,14,59,X, ,X,높음
2022-09-27,인천(112),X,25.9,25.8,20.4,15.9,71.8,X, ,X,높음
2022-09-27,원주(114),X,25.2,26.5,18.6,11.2,68.8,X, ,X,높음
2022-09-27,울릉도(115),X,24.5,22.5,19.4,17.3,91.1,X, ,X,보통
2022-09-27,수원(119),X,26.1,28.1,19.9,12.6,72.4,X, ,X,높음
2022-09-27,영월(121),X,26,27.4,17.8,12.4,76.6,X, ,X,높음
2022-09-27,충주(127),X,26.3,27,17.2,9.2,77.8,X, ,X,높음
2022-09-27,서산(129),X,25.4,26.9,18.7,10.8,72.4,X, ,X,높음
2022-09-27,울진(130),X,24.7,23.7,18.2,14.1,78.5,X, ,X,보통
2022-09-27,청주(131),X,26.1,27.8,20.7,13.6,57.3,X, ,X,높음
2022-09-27,대전(133),X,26.4,28.1,19.4,12.8,66.9,X, ,X,높음
2022-09-27,추풍령(135),X,23.2,24.3,17.1,11,75.1,X, ,X,높음
2022-09-27,안동(136),X,25.3,26.2,19.1,14.2,73.1,X, ,X,보통
2022-09-27,상주(137),X,25.8,26.2,18.1,13.4,82.6,X, ,X,높음
2022-09-27,포항(138),X,25.3,24.2,20.5,18.2,76.3,X, ,X,보통
2022-09-27,군산(140),X,25.4,25.9,19,12.7,78.4,X, ,X,높음
2022-09-27,대구(143),X,26.5,26.4,20.3,16.6,81.8,X, ,X,보통
2022-09-27,전주(146),X,26.9,28,20.6,14.3,68.8,X, ,X,높음
2022-09-27,울산(152),X,25.8,25.1,20.1,17,83.1,X, ,X,보통
2022-09-27,창원(155),X,26.3,26.6,21.1,17.1,70,X, ,X,보통
2022-09-27,광주(156),X,26.9,28.6,21.7,15.9,68.5,X, ,X,높음
2022-09-27,부산(159),X,27.1,26.6,21.6,19.1,76.3,X, ,X,보통
2022-09-27,통영(162),X,28,27,21,18,84.1,X, ,X,보통
2022-09-27,목포(165),X,24.8,24.9,20.4,16.9,75.3,X, ,X,높음
2022-09-27,여수(168),X,25.4,25.8,21.9,19.1,63.1,X, ,X,높음
2022-09-27,흑산도(169),X,24.9,23.5,19.3,17.3,85.8,X, ,X,높음
2022-09-27,완도(170),X,26.4,26.8,21.2,17.1,71.8,X, ,X,높음
2022-09-27,고창(172),X,26.1,26.6,18.7,12,76.6,X, ,X,높음
2022-09-27,제주(184),X,26.8,25.8,22.7,19.5,71.3,X, ,X,높음
2022-09-27,진주(192),X,26.5,27.5,19.7,15.1,74,X, ,X,높음
2022-09-27,양평(202),X,24.9,26.8,17.7,11,76,X, ,X,높음
2022-09-27,이천(203),X,26.3,27.3,17.7,9.9,76.9,X, ,X,높음
2022-09-27,인제(211),X,25.8,27.5,16.8,10.9,76.1,X, ,X,높음
2022-09-27,홍천(212),X,25.3,26.6,16.8,11.1,78.3,X, ,X,높음
2022-09-27,태백(216),X,22.4,22,13.7,8.2,83.3,X, ,X,높음
2022-09-27,정선군(217),X,26.5,27.8,17.7,12.6,71.6,X, ,X,높음
2022-09-27,제천(221),X,25.2,26.7,16.1,8.4,79,X, ,X,높음
2022-09-27,보은(226),X,24.3,25.4,17,9.6,77.6,X, ,X,높음
2022-09-27,천안(232),X,25.7,26.6,17.5,9.5,78.5,X, ,X,높음
2022-09-27,보령(235),X,25.7,25.6,18.7,12.4,76.8,X, ,X,높음
2022-09-27,부여(236),X,26.1,27.2,18.4,11,73.8,X, ,X,높음
2022-09-27,금산(238),X,25.7,27.3,17.6,11.9,75.1,X, ,X,높음
2022-09-27,세종(239),X,26,27.5,19,12.1,65.6,X, ,X,높음
2022-09-27,부안(243),X,25.8,26.2,18.5,12.6,80.4,X, ,X,높음
2022-09-27,임실(244),X,25.3,27.1,18.3,11.7,75.9,X, ,X,높음
2022-09-27,정읍(245),X,25.7,26.5,18.9,13,75,X, ,X,높음
2022-09-27,남원(247),X,26,27.6,19.5,12.7,65.5,X, ,X,높음
2022-09-27,장수(248),X,24.8,26.4,16.5,9.5,74.6,X, ,X,높음
2022-09-27,영광군(252),X,25.8,26.1,18.6,12.3,79.4,X, ,X,높음
2022-09-27,김해시(253),X,27.8,27.4,20.8,17.1,75.1,X, ,X,보통
2022-09-27,순창군(254),X,26.4,28.4,19.5,13.7,76.6,X, ,X,높음
2022-09-27,양산시(257),X,28,27.9,21.8,17.5,74.4,X, ,X,보통
2022-09-27,강진군(259),X,27.5,28.3,20.7,14.9,76.5,X, ,X,높음
2022-09-27,장흥(260),X,26.4,26.7,20,13.9,77.9,X, ,X,높음
2022-09-27,해남(261),X,27.1,27.5,19.5,13.3,80.5,X, ,X,높음
2022-09-27,고흥(262),X,25.4,26.1,19.9,14.8,75.3,X, ,X,높음
2022-09-27,의령군(263),X,26.8,27.9,19.5,14.9,76.3,X, ,X,보통
2022-09-27,함양군(264),X,26,27.6,18.4,12.6,65.9,X, ,X,높음
2022-09-27,진도군ASOS(268),X,25.9,25.4,19.2,14.4,82.5,X, ,X,높음
2022-09-27,봉화(271),X,24.1,24.8,16.2,10.4,82.8,X, ,X,높음
2022-09-27,영주(272),X,24.7,25.7,17,10.6,78.3,X, ,X,높음
2022-09-27,문경(273),X,24.8,25.1,17.6,11.3,79.4,X, ,X,높음
2022-09-27,청송군(276),X,25.3,25.8,16.5,9.8,83,X, ,X,보통
